phid,Name,Party,Sex,Uni,Subject,PrinOcc,Military,mpFrom,mpTo,year
phid/KF4,peter cleeland,ALP,male,Mon,law,employed_professional,Military,1984-12-01,1990-03-24,1989
phid/KG4,john langmore,ALP,male,Mel,economics,university_professor,NA,1984-12-01,1996-12-06,1989
phid/KH4,barry jones,ALP,male,Mel,humanities_law,employed_professional,NA,1977-12-10,1998-08-31,1989
phid/KJ4,peter staples,ALP,male,Oth,biol_chem_phys,employed_other_white-collar_worker,Military,1984-12-01,1996-01-29,1989
phid/LG4,michael lavarch,ALP,male,QIT,law,employed_professional,NA,1987-07-11,1993-04-17,1989
phid/MD4,peter baldwin,ALP,male,Syd,economics,employed_middle_management,NA,1983-03-05,1998-08-31,1989
phid/MG4,michael lee,ALP,male,NSW,biol_chem_phys_engineering,employed_professional,NA,1984-12-01,2001-11-10,1989
phid/NF4,barry cohen,ALP,male,ANU,humanities,employed_top_management,Military,1969-10-25,1990-02-19,1989
phid/NH4,paul keating,ALP,male,NSW,humanities,trade_unionist,NA,1969-10-25,1996-04-23,1989
phid/OD4,john brown,ALP,male,NA,NA,trade_unionist,NA,1977-12-10,1990-02-19,1989
phid/OG4,ted lindsay,ALP,male,Qld,law,employed_professional,NA,1983-03-05,1996-03-02,1989
phid/OH4,ros kelly,ALP,female,Syd,other,employed_professional,NA,1980-10-18,1995-01-30,1989
phid/PE4,kim beazley,ALP,male,UWA,humanities,university_professor,NA,1980-10-18,1996-03-02,1989
phid/PG4,john gayler,ALP,male,NA,NA,employed_professional,NA,1983-03-05,1993-02-08,1989
phid/PH4,lewis kent,ALP,male,Oth,humanities,employed_other_white-collar_worker,NA,1980-10-18,1990-03-24,1989
phid/QE4,david beddall,ALP,male,NA,NA,self-employed_professional,NA,1984-12-01,1998-08-31,1989
phid/QG4,george gear,ALP,male,Oth,other,school_teacher,NA,1984-12-01,1996-03-02,1989
phid/QH4,john kerin,ALP,male,UWE,humanities,self-employed_farmer_fisherman,NA,1978-09-23,1993-12-22,1989
phid/QI4,roger price,ALP,male,NA,NA,employed_middle_management,NA,1984-12-01,2010-07-19,1989
phid/QJ4,andrew theophanous,ALP,male,Mon,humanities,university_professor,NA,1984-12-01,2001-11-10,1989
phid/RE4,gordon bilney,ALP,male,Adl,medicine,other,NA,1983-03-05,1996-03-02,1989
phid/RH4,duncan kerr,ALP,male,Tas,law,employed_professional,NA,1987-07-11,2010-07-19,1989
phid/RJ4,robert tickner,ALP,male,Syd,economics_law,university_professor,NA,1984-02-18,1996-03-02,1989
phid/SH4,richard klugman,ALP,male,Syd,biol_chem_phys,employed_professional,NA,1969-10-25,1990-02-19,1989
phid/SI4,gary punch,ALP,male,NA,NA,trade_unionist,NA,1983-03-05,1996-01-29,1989
phid/TD4,ric charlesworth,ALP,male,UWA,medicine,employed_professional,NA,1983-03-05,1993-02-08,1989
phid/UD4,elaine darling,ALP,female,Qld,other,school_teacher,NA,1980-10-18,1993-02-08,1989
phid/UE4,allen blanchard,ALP,male,WIT,other,employed_other_white-collar_worker,NA,1983-03-05,1990-03-24,1989
phid/UF4,brian courtice,ALP,male,NA,NA,self-employed_farmer_fisherman,NA,1987-07-11,1993-03-13,1989
phid/VE4,neal blewett,ALP,male,Tas,socialScience,university_professor,NA,1977-12-10,1994-02-11,1989
phid/WD4,wendy fatin,ALP,female,Cur,biol_chem_phys,employed_professional,NA,1984-12-01,1996-01-29,1989
phid/WF4,mary crawford,ALP,female,Qld,other,school_teacher,NA,1987-07-11,1996-03-02,1989
phid/XJ4,stewart west,ALP,male,NA,NA,trade_unionist,NA,1977-10-15,1993-02-08,1989
phid/YD4,bob hawke,ALP,male,UWA,humanities_law,trade_unionist,NA,1980-10-18,1992-02-20,1989
phid/YF4,manfred cross,ALP,male,Qld,humanities,employed_other_white-collar_worker,NA,1980-10-18,1990-02-19,1989
phid/YG4,russ gorman,ALP,male,NA,NA,employed_blue-collar_worker,Military,1984-12-01,1996-01-29,1989
phid/ZE4,lionel bowen,ALP,male,Syd,law,employed_professional,Military,1969-10-25,1990-02-19,1989
phid/ZG4,ted grace,ALP,male,NA,NA,employed_blue-collar_worker,Military,1984-12-01,1998-08-31,1989
phid/ZH4,jeannette mchugh,ALP,female,Syd,humanities,school_teacher,NA,1983-03-05,1993-03-13,1989
phid/ZJ4,ralph willis,ALP,male,Mel,economics,trade_unionist,NA,1972-12-02,1998-08-31,1989
