phid,Name,Party,Sex,Uni,Subject,PrinOcc,Military,mpFrom,mpTo,year
phid/8I4,stephen martin,ALP,male,ANU,humanities,university_professor,NA,1984-12-01,1993-03-13,1993
phid/8J4,les scott,ALP,male,NA,NA,trade_unionist,NA,1988-10-08,1996-03-02,1993
phid/8T4,laurie ferguson,ALP,male,Syd,economics,trade_unionist,NA,1990-03-24,2010-08-21,1993
phid/90000,john dawkins,ALP,male,UWA,economics,trade_unionist,NA,1977-12-10,1994-02-04,1993
phid/9T4,frank walker,ALP,male,Syd,law,employed_professional,NA,1990-03-24,1996-03-02,1993
phid/9U4,neville newell,ALP,male,NA,NA,school_teacher,NA,1990-03-24,1996-03-02,1993
phid/AG4,ron edwards,ALP,male,UWA,economics,university_professor,NA,1983-03-05,1993-03-13,1993
phid/CE4,neil o'keefe,ALP,male,LaT,other,school_teacher,NA,1984-12-01,2001-10-08,1993
phid/CF4,graeme campbell,ALP,male,NA,NA,self-employed_farmer_fisherman,NA,1980-10-18,1998-10-03,1993
phid/CH4,clyde holding,ALP,male,Mel,law,employed_professional,NA,1977-12-10,1998-08-31,1993
phid/DE4,lloyd o'neil,ALP,male,NA,NA,trade_unionist,NA,1983-03-05,1993-02-08,1993
phid/DH4,colin hollis,ALP,male,LSE,economics,employed_top_management,NA,1984-12-01,2001-10-08,1993
phid/DT4,simon crean,ALP,male,Mon,economics_law,trade_unionist,NA,1990-03-24,2013-08-05,1993
phid/EH4,brian howe,ALP,male,Mel,socialScience,school_teacher,NA,1977-12-10,1996-01-29,1993
phid/ET4,arch bevis,ALP,male,NA,NA,school_teacher,NA,1990-03-24,2010-08-21,1993
phid/FG4,eric fitzgibbon,ALP,male,UWE,humanities,school_teacher,Military,1984-12-01,1996-01-29,1993
phid/FH4,ben humphreys,ALP,male,NA,NA,trade_unionist,NA,1977-12-10,1996-01-29,1993
phid/FI4,allan morris,ALP,male,New,mathematics_computerScience,employed_middle_management,NA,1983-03-05,2001-10-08,1993
phid/FJ4,david simmons,ALP,male,UNE,humanities,school_teacher,NA,1983-03-05,1996-01-29,1993
phid/HG4,ross free,ALP,male,Syd,biol_chem_phys,school_teacher,NA,1984-12-01,1996-03-02,1993
phid/HH4,harry jenkins,ALP,male,ANU,biol_chem_phys,employed_professional,NA,1986-02-08,2013-08-05,1993
phid/HI4,peter morris,ALP,male,NA,NA,full-time_politician,NA,1972-12-02,1998-08-31,1993
phid/HJ4,jim snow,ALP,male,Mon,medicine,employed_professional,Military,1983-03-05,1996-03-02,1993
phid/IJ4,warren snowdon,ALP,male,ANU,humanities,school_teacher,NA,1987-07-11,1996-03-02,1993
phid/JH4,gary johns,ALP,male,Mon,economics,trade_unionist,NA,1987-07-11,1996-03-02,1993
phid/KG4,john langmore,ALP,male,Mel,economics,university_professor,NA,1984-12-01,1996-12-06,1993
phid/KH4,barry jones,ALP,male,Mel,humanities_law,employed_professional,NA,1977-12-10,1998-08-31,1993
phid/KJ4,peter staples,ALP,male,Oth,biol_chem_phys,employed_other_white-collar_worker,Military,1984-12-01,1996-01-29,1993
phid/LG4,michael lavarch,ALP,male,QIT,law,employed_professional,NA,1987-07-11,1993-04-17,1993
phid/MD4,peter baldwin,ALP,male,Syd,economics,employed_middle_management,NA,1983-03-05,1998-08-31,1993
phid/MG4,michael lee,ALP,male,NSW,biol_chem_phys_engineering,employed_professional,NA,1984-12-01,2001-11-10,1993
phid/NH4,paul keating,ALP,male,NSW,humanities,trade_unionist,NA,1969-10-25,1996-04-23,1993
phid/NT4,bob catley,ALP,male,LSE,economics,university_professor,NA,1990-03-24,1993-03-13,1993
phid/OG4,ted lindsay,ALP,male,Qld,law,employed_professional,NA,1983-03-05,1996-03-02,1993
phid/OH4,ros kelly,ALP,female,Syd,other,employed_professional,NA,1980-10-18,1995-01-30,1993
phid/PE4,kim beazley,ALP,male,UWA,humanities,university_professor,NA,1980-10-18,1996-03-02,1993
phid/PG4,john gayler,ALP,male,NA,NA,employed_professional,NA,1983-03-05,1993-02-08,1993
phid/QE4,david beddall,ALP,male,NA,NA,self-employed_professional,NA,1984-12-01,1998-08-31,1993
phid/QG4,george gear,ALP,male,Oth,other,school_teacher,NA,1984-12-01,1996-03-02,1993
phid/QH4,john kerin,ALP,male,UWE,humanities,self-employed_farmer_fisherman,NA,1978-09-23,1993-12-22,1993
phid/QI4,roger price,ALP,male,NA,NA,employed_middle_management,NA,1984-12-01,2010-07-19,1993
phid/QJ4,andrew theophanous,ALP,male,Mon,humanities,university_professor,NA,1984-12-01,2001-11-10,1993
phid/RE4,gordon bilney,ALP,male,Adl,medicine,other,NA,1983-03-05,1996-03-02,1993
phid/RH4,duncan kerr,ALP,male,Tas,law,employed_professional,NA,1987-07-11,2010-07-19,1993
phid/RJ4,robert tickner,ALP,male,Syd,economics_law,university_professor,NA,1984-02-18,1996-03-02,1993
phid/SI4,gary punch,ALP,male,NA,NA,trade_unionist,NA,1983-03-05,1996-01-29,1993
phid/ST4,garrie gibson,ALP,male,Qld,humanities,trade_unionist,NA,1990-03-24,1996-03-02,1993
phid/TD4,ric charlesworth,ALP,male,UWA,medicine,employed_professional,NA,1983-03-05,1993-02-08,1993
phid/TT4,rob hulls,ALP,male,NA,NA,employed_other_white-collar_worker,NA,1990-03-24,1993-03-13,1993
phid/UD4,elaine darling,ALP,female,Qld,other,school_teacher,NA,1980-10-18,1993-02-08,1993
phid/UF4,brian courtice,ALP,male,NA,NA,self-employed_farmer_fisherman,NA,1987-07-11,1993-03-13,1993
phid/VE4,neal blewett,ALP,male,Tas,socialScience,university_professor,NA,1977-12-10,1994-02-11,1993
phid/WD4,wendy fatin,ALP,female,Cur,biol_chem_phys,employed_professional,NA,1984-12-01,1996-01-29,1993
phid/WF4,mary crawford,ALP,female,Qld,other,school_teacher,NA,1987-07-11,1996-03-02,1993
phid/XJ4,stewart west,ALP,male,NA,NA,trade_unionist,NA,1977-10-15,1993-02-08,1993
phid/YG4,russ gorman,ALP,male,NA,NA,employed_blue-collar_worker,Military,1984-12-01,1996-01-29,1993
phid/ZG4,ted grace,ALP,male,NA,NA,employed_blue-collar_worker,Military,1984-12-01,1998-08-31,1993
phid/ZH4,jeannette mchugh,ALP,female,Syd,humanities,school_teacher,NA,1983-03-05,1993-03-13,1993
phid/ZJ4,ralph willis,ALP,male,Mel,economics,trade_unionist,NA,1972-12-02,1998-08-31,1993
