phid,Name,Party,Sex,Uni,Subject,PrinOcc,Military,mpFrom,mpTo,year
phid/LV5,maggie deahm,ALP,female,UNE,humanities,employed_other_white-collar_worker,NA,1993-03-13,1996-03-02,1996
phid/MD4,peter baldwin,ALP,male,Syd,economics,employed_middle_management,NA,1983-03-05,1998-08-31,1996
phid/MG4,michael lee,ALP,male,NSW,biol_chem_phys_engineering,employed_professional,NA,1984-12-01,2001-11-10,1996
phid/N36,martyn evans,ALP,male,Adl,biol_chem_phys,employed_other_white-collar_worker,NA,1994-03-19,2004-10-09,1996
phid/NH4,paul keating,ALP,male,NSW,humanities,trade_unionist,NA,1969-10-25,1996-04-23,1996
phid/OG4,ted lindsay,ALP,male,Qld,law,employed_professional,NA,1983-03-05,1996-03-02,1996
phid/PE4,kim beazley,ALP,male,UWA,humanities,university_professor,NA,1980-10-18,1996-03-02,1996
phid/QE4,david beddall,ALP,male,NA,NA,self-employed_professional,NA,1984-12-01,1998-08-31,1996
phid/QG4,george gear,ALP,male,Oth,other,school_teacher,NA,1984-12-01,1996-03-02,1996
phid/QI4,roger price,ALP,male,NA,NA,employed_middle_management,NA,1984-12-01,2010-07-19,1996
phid/QJ4,andrew theophanous,ALP,male,Mon,humanities,university_professor,NA,1984-12-01,2001-11-10,1996
phid/RE4,gordon bilney,ALP,male,Adl,medicine,other,NA,1983-03-05,1996-03-02,1996
phid/RH4,duncan kerr,ALP,male,Tas,law,employed_professional,NA,1987-07-11,2010-07-19,1996
phid/RJ4,robert tickner,ALP,male,Syd,economics_law,university_professor,NA,1984-02-18,1996-03-02,1996
phid/RU5,mary easson,ALP,female,NA,NA,employed_other_white-collar_worker,NA,1993-03-13,1996-03-02,1996
phid/SI4,gary punch,ALP,male,NA,NA,trade_unionist,NA,1983-03-05,1996-01-29,1996
phid/ST4,garrie gibson,ALP,male,Qld,humanities,trade_unionist,NA,1990-03-24,1996-03-02,1996
phid/TU5,chris haviland,ALP,male,NA,NA,trade_unionist,NA,1993-03-13,1996-01-29,1996
phid/UU5,bob horne,ALP,male,New,humanities,school_teacher,NA,1993-03-13,1996-03-02,1996
phid/VU5,alan griffin,ALP,male,ANU,NA,full-time_politician,NA,1993-03-13,1996-03-02,1996
phid/WD4,wendy fatin,ALP,female,Cur,biol_chem_phys,employed_professional,NA,1984-12-01,1996-01-29,1996
phid/WF4,mary crawford,ALP,female,Qld,other,school_teacher,NA,1987-07-11,1996-03-02,1996
phid/WU5,gavan o'connor,ALP,male,Mon,economics,school_teacher,NA,1993-03-13,2007-11-24,1996
phid/XS4,carmen lawrence,ALP,female,UWA,socialScience,university_professor,NA,1994-03-12,2007-10-17,1996
phid/YG4,russ gorman,ALP,male,NA,NA,employed_blue-collar_worker,Military,1984-12-01,1996-01-29,1996
phid/YU5,lindsay tanner,ALP,male,Mel,humanities_law,trade_unionist,NA,1993-03-13,2010-07-19,1996
phid/ZG4,ted grace,ALP,male,NA,NA,employed_blue-collar_worker,Military,1984-12-01,1998-08-31,1996
phid/ZH4,jeannette mchugh,ALP,female,Syd,humanities,school_teacher,NA,1993-03-13,1996-01-29,1996
phid/ZJ4,ralph willis,ALP,male,Mel,economics,trade_unionist,NA,1972-12-02,1998-08-31,1996
phid/ZU5,marjorie henzell,ALP,female,Qld,socialScience,employed_other_white-collar_worker,NA,1993-03-13,1996-03-02,1996
