phid,Name,Party,Sex,Uni,Subject,PrinOcc,Military,mpFrom,mpTo,year
phid/HWA,amanda rishworth,ALP,female,Fli,socialScience,employed_professional,NA,2007-11-24,2023-01-01,2009
phid/HWB,tony zappia,ALP,male,NA,NA,employed_other_white-collar_worker,NA,2007-11-24,2023-01-01,2009
phid/HWC,jodie campbell,ALP,female,NA,NA,employed_other_white-collar_worker,NA,2007-11-24,2010-07-19,2009
phid/HWD,damian hale,ALP,male,NA,NA,other,NA,2007-11-24,2010-08-21,2009
phid/HWG,mark dreyfus,ALP,male,Mel,humanities_law,employed_professional,NA,2007-11-24,2023-01-01,2009
phid/HWK,mark butler,ALP,male,Adl,law,trade_unionist,NA,2007-11-24,2019-04-11,2009
phid/HWL,jason clare,ALP,male,NSW,humanities_law,full-time_politician,NA,2007-11-24,2023-01-01,2009
phid/HWM,julie collins,ALP,female,NA,NA,full-time_politician,NA,2007-11-24,2023-01-01,2009
phid/HWQ,richard marles,ALP,male,Mel,biol_chem_phys_law,trade_unionist,NA,2007-11-24,2023-01-01,2009
phid/HWR,melissa parke,ALP,female,Cur,economics,employed_professional,NA,2007-11-24,2016-05-09,2009
phid/IJ4,warren snowdon,ALP,male,ANU,humanities,school_teacher,NA,2001-11-10,2023-01-01,2009
phid/JH5,jennie george,ALP,female,Syd,humanities,school_teacher,NA,2001-11-10,2010-07-19,2009
phid/JK6,robert mcclelland,ALP,male,NSW,humanities_law,employed_professional,NA,1996-03-02,2013-08-05,2009
phid/LS4,martin ferguson,ALP,male,Syd,economics,trade_unionist,NA,1996-03-02,2013-08-05,2009
phid/PG6,jenny macklin,ALP,female,Mel,economics,employed_professional,NA,1996-03-02,2019-04-11,2009
phid/QI4,roger price,ALP,male,NA,NA,employed_middle_management,NA,1984-12-01,2010-07-19,2009
phid/R36,anthony albanese,ALP,male,Syd,economics,full-time_politician,NA,1996-03-02,2023-01-01,2009
phid/RH4,duncan kerr,ALP,male,Tas,law,employed_professional,NA,1987-07-11,2010-07-19,2009
phid/UK6,kelvin thomson,ALP,male,Mel,humanities_law,full-time_politician,NA,1996-03-02,2016-05-09,2009
phid/VU5,alan griffin,ALP,male,ANU,NA,full-time_politician,NA,1996-03-02,2016-05-09,2009
phid/WF6,michael danby,ALP,male,NA,NA,full-time_politician,Military,1998-10-03,2019-04-11,2009
phid/YU5,lindsay tanner,ALP,male,Mel,humanities_law,trade_unionist,NA,1993-03-13,2010-07-19,2009
phid/YW6,greg combet,ALP,male,NSW,engineering,trade_unionist,NA,2007-11-24,2013-08-05,2009
