phid,Name,Party,Sex,Uni,Subject,PrinOcc,Military,mpFrom,mpTo,year
phid/83X,steve gibbons,ALP,male,NA,NA,trade_unionist,NA,1998-10-03,2013-08-05,2007
phid/83Y,kelly hoare,ALP,female,UC,humanities,employed_other_white-collar_worker,NA,1998-10-03,2007-10-17,2007
phid/83Z,julia irwin,ALP,female,NA,NA,trade_unionist,NA,1998-10-03,2010-07-19,2007
phid/84G,kim wilkie,ALP,male,NA,NA,employed_other_white-collar_worker,NA,1998-10-03,2007-11-24,2007
phid/8K6,joel fitzgibbon,ALP,male,NA,NA,self-employed_small_businessman,NA,1996-03-02,2023-01-01,2007
phid/8T4,laurie ferguson,ALP,male,Syd,economics,trade_unionist,NA,1990-03-24,2010-08-21,2007
phid/AV5,harry quick,ALP,male,NA,NA,school_teacher,NA,1993-03-13,2007-10-17,2007
phid/BV5,dick adams,ALP,male,NA,NA,trade_unionist,NA,1993-03-13,2013-09-07,2007
phid/DT4,simon crean,ALP,male,Mon,economics_law,trade_unionist,NA,1990-03-24,2013-08-05,2007
phid/DYW,tony burke,ALP,male,NA,NA,employed_top_management,NA,2004-10-09,2023-01-01,2007
phid/DZP,sharon bird,ALP,female,Syd,humanities,school_teacher,NA,2004-10-09,2023-01-01,2007
phid/DZS,chris bowen,ALP,male,Syd,economics,trade_unionist,NA,2004-10-09,2010-08-21,2007
phid/DZU,kate ellis,ALP,female,NA,NA,full-time_politician,NA,2004-10-09,2019-04-11,2007
phid/DZW,justine elliot,ALP,female,Qld,humanities,other,NA,2004-10-09,2023-01-01,2007
phid/DZY,steve georganas,ALP,male,NA,NA,employed_other_white-collar_worker,NA,2004-10-09,2013-09-07,2007
phid/E09,julie owens,ALP,female,Qld,other,employed_top_management,NA,2004-10-09,2023-01-01,2007
phid/ECV,chris hayes,ALP,male,NA,NA,trade_unionist,NA,2005-03-19,2010-08-21,2007
phid/ET4,arch bevis,ALP,male,NA,NA,school_teacher,NA,1990-03-24,2010-08-21,2007
phid/HH4,harry jenkins,ALP,male,ANU,biol_chem_phys,employed_professional,NA,1986-02-08,2013-08-05,2007
phid/HV4,peter garrett,ALP,male,ANU,humanities,other,NA,2004-10-09,2013-08-05,2007
phid/IJ4,warren snowdon,ALP,male,ANU,humanities,school_teacher,NA,2001-11-10,2023-01-01,2007
phid/JH5,jennie george,ALP,female,Syd,humanities,school_teacher,NA,2001-11-10,2010-07-19,2007
phid/JK6,robert mcclelland,ALP,male,NSW,humanities_law,employed_professional,NA,1996-03-02,2013-08-05,2007
phid/LN6,michael hatton,ALP,male,NSW,humanities,school_teacher,NA,1996-06-15,2007-10-17,2007
phid/LS4,martin ferguson,ALP,male,Syd,economics,trade_unionist,NA,1996-03-02,2013-08-05,2007
phid/PE4,kim beazley,ALP,male,UWA,humanities,university_professor,NA,1996-03-02,2007-10-17,2007
phid/PG6,jenny macklin,ALP,female,Mel,economics,employed_professional,NA,1996-03-02,2019-04-11,2007
phid/QI4,roger price,ALP,male,NA,NA,employed_middle_management,NA,1984-12-01,2010-07-19,2007
phid/QK6,bob sercombe,ALP,male,Mel,humanities,employed_professional,NA,1996-03-02,2007-10-17,2007
phid/R36,anthony albanese,ALP,male,Syd,economics,full-time_politician,NA,1996-03-02,2023-01-01,2007
phid/RH4,duncan kerr,ALP,male,Tas,law,employed_professional,NA,1987-07-11,2010-07-19,2007
phid/UK6,kelvin thomson,ALP,male,Mel,humanities_law,full-time_politician,NA,1996-03-02,2016-05-09,2007
phid/VU5,alan griffin,ALP,male,ANU,NA,full-time_politician,NA,1996-03-02,2016-05-09,2007
phid/WF6,michael danby,ALP,male,NA,NA,full-time_politician,Military,1998-10-03,2019-04-11,2007
phid/WU5,gavan o'connor,ALP,male,Mon,economics,school_teacher,NA,1993-03-13,2007-11-24,2007
phid/XS4,carmen lawrence,ALP,female,UWA,socialScience,university_professor,NA,1994-03-12,2007-10-17,2007
phid/YU5,lindsay tanner,ALP,male,Mel,humanities_law,trade_unionist,NA,1993-03-13,2010-07-19,2007
