"phid","Name","Party","Sex","Uni","Subject","PrinOcc","Military","mpFrom","mpTo","year"
"phid/91219","ed husic","ALP","male","UWS","humanities","full-time_politician",NA,"2010-08-21","2023-01-01",2013
"phid/96430","ewen jones","LNP","male",NA,NA,"self-employed_small_businessman",NA,"2010-08-21","2016-07-02",2013
"phid/99931","craig kelly","LP","male",NA,NA,"employed_other_white-collar_worker",NA,"2010-08-21","2023-01-01",2013
"phid/9K6","teresa gambaro","LP","male","QUT","economics","self-employed_professional",NA,"2010-08-21","2016-05-09",2013
"phid/9V5","christopher pyne","LP","male","Adl","law","employed_professional",NA,"1993-03-13","2019-04-11",2013
"phid/A9B","stephen jones","ALP","male","Wol","humanities","trade_unionist",NA,"2010-08-21","2016-07-02",2013
"phid/AK6","joanna gash","LP","female",NA,NA,"employed_other_white-collar_worker",NA,"1996-03-02","2013-08-05",2013
"phid/BU8","andrew leigh","ALP","male","Syd","humanities","university_professor",NA,"2010-08-21","2016-07-02",2013
"phid/BV5","dick adams","ALP","male",NA,NA,"trade_unionist",NA,"1993-03-13","2013-09-07",2013
"phid/C2T","andrew wilkie","IND","male","NSW","humanities","other","Military","2010-08-21","2019-04-11",2013
"phid/DK6","joe hockey","LP","male","Syd","humanities_law","full-time_politician",NA,"1996-03-02","2015-10-23",2013
"phid/DT4","simon crean","ALP","male","Mon","economics_law","trade_unionist",NA,"1990-03-24","2013-08-05",2013
"phid/DYN","dennis jensen","LP","male","RMIT","biol_chem_phys","employed_professional",NA,"2004-10-09","2016-07-02",2013
"phid/DYW","tony burke","ALP","male",NA,NA,"employed_top_management",NA,"2004-10-09","2023-01-01",2013
"phid/DZP","sharon bird","ALP","female","Syd","humanities","school_teacher",NA,"2004-10-09","2023-01-01",2013
"phid/DZS","chris bowen","ALP","male","Syd","economics","trade_unionist",NA,"2010-08-21","2023-01-01",2013
"phid/DZU","kate ellis","ALP","female",NA,NA,"full-time_politician",NA,"2004-10-09","2019-04-11",2013
"phid/DZW","justine elliot","ALP","female","Qld","humanities","other",NA,"2004-10-09","2023-01-01",2013
"phid/DZY","steve georganas","ALP","male",NA,NA,"employed_other_white-collar_worker",NA,"2004-10-09","2013-09-07",2013
"phid/E07","louise markus","LP","female","NSW","socialScience","other",NA,"2010-08-21","2016-07-02",2013
"phid/E09","julie owens","ALP","female","Qld","other","employed_top_management",NA,"2004-10-09","2023-01-01",2013
"phid/E0D","ross vasta","LNP","male","Gri","economics","employed_top_management",NA,"2010-08-21","2023-01-01",2013
"phid/E0H","andrew laming","LNP","male","Qld","medicine","employed_professional",NA,"2004-10-09","2023-01-01",2013
"phid/E0J","michael keenan","LP","male","Mur","humanities","employed_other_white-collar_worker",NA,"2004-10-09","2019-04-11",2013
"phid/E3L","scott morrison","LP","male","NSW","biol_chem_phys","employed_top_management",NA,"2007-11-24","2023-01-01",2013
"phid/ECV","chris hayes","ALP","male",NA,NA,"trade_unionist",NA,"2010-08-21","2023-01-01",2013
"phid/EM6","sharman stone","LP","female","Mon","socialScience","employed_top_management",NA,"1996-03-02","2016-05-09",2013
"phid/EZ5","tony abbott","LP","male","Syd","economics_law","employed_top_management",NA,"1994-03-26","2019-05-18",2013
"phid/FKL","josh frydenberg","LP","male","Mon","economics_law","employed_top_management",NA,"2010-08-21","2023-01-01",2013
"phid/FU4","andrew robb","LP","male","LaT","agronomy_economics","full-time_politician",NA,"2004-10-09","2016-05-09",2013
"phid/GT4","warren truss","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1990-03-24","2016-05-09",2013
"phid/HH4","harry jenkins","ALP","male","ANU","biol_chem_phys","employed_professional",NA,"1986-02-08","2013-08-05",2013
"phid/HK5","kevin andrews","LP","male","Mel","law","employed_professional",NA,"1991-05-11","2023-01-01",2013
"phid/HRI","mike kelly","ALP","male","Mac","humanities_law","other","Military","2007-11-24","2013-09-07",2013
"phid/HV4","peter garrett","ALP","male","ANU","humanities","other",NA,"2004-10-09","2013-08-05",2013
"phid/HVN","yvette d'ath","ALP","female","QUT","law","trade_unionist",NA,"2007-11-24","2013-09-07",2013
"phid/HVO","shayne neumann","ALP","male","Qld","humanities_law","employed_professional",NA,"2007-11-24","2023-01-01",2013
"phid/HVP","graham perrett","ALP","male","Qld","humanities","full-time_politician",NA,"2007-11-24","2023-01-01",2013
"phid/HVW","david bradbury","ALP","male","Syd","humanities_law","employed_professional",NA,"2007-11-24","2013-09-07",2013
"phid/HVY","janelle saffin","ALP","female","Mac","socialScience","employed_professional",NA,"2007-11-24","2013-09-07",2013
"phid/HVZ","craig thomson","ALP","male","NSW","other","trade_unionist",NA,"2007-11-24","2013-09-07",2013
"phid/HW7","darren cheeseman","ALP","male","Bal","other","trade_unionist",NA,"2007-11-24","2013-09-07",2013
"phid/HW8","mike symon","ALP","male",NA,NA,"trade_unionist",NA,"2007-11-24","2013-09-07",2013
"phid/HW9","nick champion","ALP","male",NA,"humanities","employed_other_white-collar_worker",NA,"2007-11-24","2019-04-11",2013
"phid/HWA","amanda rishworth","ALP","female","Fli","socialScience","employed_professional",NA,"2007-11-24","2023-01-01",2013
"phid/HWB","tony zappia","ALP","male",NA,NA,"employed_other_white-collar_worker",NA,"2007-11-24","2023-01-01",2013
"phid/HWE","luke simpkins","LP","male","NSW","humanities","other","Military","2007-11-24","2016-07-02",2013
"phid/HWG","mark dreyfus","ALP","male","Mel","humanities_law","employed_professional",NA,"2007-11-24","2023-01-01",2013
"phid/HWK","mark butler","ALP","male","Adl","law","trade_unionist",NA,"2007-11-24","2019-04-11",2013
"phid/HWL","jason clare","ALP","male","NSW","humanities_law","full-time_politician",NA,"2007-11-24","2023-01-01",2013
"phid/HWM","julie collins","ALP","female",NA,NA,"full-time_politician",NA,"2007-11-24","2023-01-01",2013
"phid/HWN","mark coulton","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2007-11-24","2023-01-01",2013
"phid/HWO","alex hawke","LP","male","Syd","humanities","full-time_politician","Military","2007-11-24","2023-01-01",2013
"phid/HWP","nola marino","LP","female",NA,NA,"self-employed_small_businessman",NA,"2007-11-24","2023-01-01",2013
"phid/HWQ","richard marles","ALP","male","Mel","biol_chem_phys_law","trade_unionist",NA,"2007-11-24","2023-01-01",2013
"phid/HWR","melissa parke","ALP","female","Cur","economics","employed_professional",NA,"2007-11-24","2016-05-09",2013
"phid/HWS","rowan ramsey","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2007-11-24","2023-01-01",2013
"phid/HWT","stuart robert","LNP","male","NSW","humanities","employed_top_management","Military","2007-11-24","2023-01-01",2013
"phid/HX4","bob katter","IND","male",NA,NA,"self-employed_small_businessman","Military","1993-03-13","2023-01-01",2013
"phid/HYM","steve irons","LP","male",NA,NA,"employed_top_management",NA,"2007-11-24","2023-01-01",2013
"phid/IJ4","warren snowdon","ALP","male","ANU","humanities","school_teacher",NA,"2001-11-10","2023-01-01",2013
"phid/IPZ","darren chester","NP","male",NA,NA,"full-time_politician",NA,"2008-06-28","2023-01-01",2013
"phid/IYS","rob oakeshott","IND","male","Syd","humanities","full-time_politician",NA,"2008-09-06","2013-08-05",2013
"phid/IYU","jamie briggs","LP","male",NA,NA,"full-time_politician",NA,"2008-09-06","2016-07-02",2013
"phid/JK6","robert mcclelland","ALP","male","NSW","humanities_law","employed_professional",NA,"1996-03-02","2013-08-05",2013
"phid/KV5","paul neville","NP","male",NA,NA,"employed_other_white-collar_worker",NA,"1993-03-13","2013-08-05",2013
"phid/L6B","paul fletcher","LP","male","Syd","humanities_law","employed_professional",NA,"2009-12-05","2023-01-01",2013
"phid/LKU","kelly o'dwyer","LP","female","Mel","humanities_law","employed_professional",NA,"2009-12-05","2019-04-11",2013
"phid/LL6","bob baldwin","LP","male",NA,NA,"employed_top_management",NA,"2001-11-10","2016-05-09",2013
"phid/LS4","martin ferguson","ALP","male","Syd","economics","trade_unionist",NA,"1996-03-02","2013-08-05",2013
"phid/M2V","russell matheson","LP","male",NA,NA,"other",NA,"2010-08-21","2016-07-02",2013
"phid/M2X","wyatt roy","LNP","male",NA,NA,"full-time_politician",NA,"2010-08-21","2016-07-02",2013
"phid/M2Y","alan tudge","LP","male","Mel","law","employed_top_management",NA,"2010-08-21","2023-01-01",2013
"phid/M38","geoff lyons","ALP","male",NA,NA,"full-time_politician",NA,"2010-08-21","2013-09-07",2013
"phid/M3A","ken wyatt","LP","male","Oth","humanities","school_teacher",NA,"2010-08-21","2023-01-01",2013
"phid/M3C","adam bandt","GRN","male","Mur","law","self-employed_professional",NA,"2010-08-21","2023-01-01",2013
"phid/M3E","rob mitchell","ALP","male",NA,NA,"employed_other_white-collar_worker",NA,"2010-08-21","2023-01-01",2013
"phid/M3K","tony crook","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2010-08-21","2013-08-05",2013
"phid/M3M","john alexander","LP","male",NA,NA,"other",NA,"2010-08-21","2017-11-11",2013
"phid/MT4","russell broadbent","LP","male",NA,NA,"employed_top_management",NA,"2004-10-09","2019-04-11",2013
"phid/NV5","john forrest","NP","male","Mel","engineering","university_professor",NA,"1993-03-13","2013-08-05",2013
"phid/PG6","jenny macklin","ALP","female","Mel","economics","employed_professional",NA,"1996-03-02","2019-04-11",2013
"phid/PK6","don randall","LP","male",NA,NA,"school_teacher",NA,"2001-11-10","2015-07-21",2013
"phid/R36","anthony albanese","ALP","male","Syd","economics","full-time_politician",NA,"1996-03-02","2023-01-01",2013
"phid/SE4","bronwyn bishop","LP","female",NA,"law","employed_top_management",NA,"1994-03-26","2016-05-09",2013
"phid/TK6","andrew southcott","LP","male","Adl","medicine","employed_professional",NA,"1996-03-02","2016-05-09",2013
"phid/UK6","kelvin thomson","ALP","male","Mel","humanities_law","full-time_politician",NA,"1996-03-02","2016-05-09",2013
"phid/VU5","alan griffin","ALP","male","ANU",NA,"full-time_politician",NA,"1996-03-02","2016-05-09",2013
"phid/WF6","michael danby","ALP","male",NA,NA,"full-time_politician","Military","1998-10-03","2019-04-11",2013
"phid/WN6","ian macfarlane","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1998-10-03","2016-05-09",2013
"phid/YT4","bruce scott","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1990-03-24","2016-05-09",2013
"phid/YW6","greg combet","ALP","male","NSW","engineering","trade_unionist",NA,"2007-11-24","2013-08-05",2013
"phid/ZT4","alex somlyay","LP","male","ANU","economics","employed_professional",NA,"1990-03-24","2013-08-05",2013
"phid/008K0","anthony byrne","ALP","male",NA,NA,"employed_top_management",NA,"1999-11-06","2023-01-01",2014
"phid/00AKI","peter dutton","LNP","male","QUT","economics","employed_top_management",NA,"2001-11-10","2023-01-01",2014
"phid/00AMM","luke hartsuyker","NP","male","New","economics","self-employed_small_businessman",NA,"2001-11-10","2019-04-11",2014
"phid/00AMN","sussan ley","LP","female","LaT","economics","employed_top_management",NA,"2001-11-10","2023-01-01",2014
"phid/00AMR","catherine king","ALP","female","PIT","socialScience","employed_professional",NA,"2001-11-10","2023-01-01",2014
"phid/00AMT","maria vamvakinou","ALP","female","Mel","humanities","school_teacher",NA,"2001-11-10","2023-01-01",2014
"phid/00AMV","greg hunt","LP","male","Mel","humanities_law","full-time_politician",NA,"2001-11-10","2023-01-01",2014
"phid/00AN0","steven ciobo","LNP","male","Oth","economics","employed_professional",NA,"2001-11-10","2019-04-11",2014
"phid/00AN1","john cobb","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2007-11-24","2016-05-09",2014
"phid/00AN3","brendan o'connor","ALP","male","Mon","humanities_law","trade_unionist",NA,"2004-10-09","2023-01-01",2014
"phid/00APG","tony smith","LP","male","Mel","humanities_economics","full-time_politician",NA,"2001-11-10","2023-01-01",2014
"phid/00ATG","bill shorten","ALP","male","Mon","humanities","trade_unionist","Military","2007-11-24","2023-01-01",2014
"phid/00BCM","peter hendy","LP","male","Qld","economics","full-time_politician",NA,"2013-09-07","2016-07-02",2014
"phid/0J4","philip ruddock","LP","male","Syd","humanities_law","employed_professional",NA,"1993-03-13","2016-05-09",2014
"phid/123674","cathy mcgowan","IND","female","Mon","socialScience","employed_top_management",NA,"2013-09-07","2019-04-11",2014
"phid/137174","andrew nikolic","LP","male","Adl","humanities","other","Military","2013-09-07","2016-07-02",2014
"phid/139441","ken o'dowd","LNP","male",NA,NA,"self-employed_small_businessman",NA,"2010-08-21","2023-01-01",2014
"phid/140590","clare o'neil","ALP","female","Mon","humanities","employed_professional",NA,"2013-09-07","2023-01-01",2014
"phid/148150","keith pitt","LNP","male","QUT","engineering","employed_top_management",NA,"2013-09-07","2023-01-01",2014
"phid/159771","michelle rowland","ALP","female","Syd","law","employed_top_management",NA,"2010-08-21","2023-01-01",2014
"phid/165476","fiona scott","LP","female","UWS","economics","employed_middle_management",NA,"2013-09-07","2016-07-02",2014
"phid/182468","matt thistlethwaite","ALP","male","NSW","economics","trade_unionist",NA,"2013-09-07","2023-01-01",2014
"phid/188315","bert van manen","LNP","male",NA,NA,"self-employed_professional",NA,"2010-08-21","2023-01-01",2014
"phid/193430","tim watts","ALP","male","Oth","law","full-time_politician",NA,"2013-09-07","2023-01-01",2014
"phid/198084","rick wilson","LP","male","Cur","agronomy","self-employed_farmer_fisherman",NA,"2013-09-07","2023-01-01",2014
"phid/1K6","bruce billson","LP","male","RMIT","economics","full-time_politician",NA,"1996-03-02","2016-05-09",2014
"phid/207800","brett whiteley","LP","male",NA,NA,"employed_top_management",NA,"2013-09-07","2016-07-02",2014
"phid/208884","christian porter","LP","male","UWA","humanities_law","employed_professional",NA,"2013-09-07","2023-01-01",2014
"phid/210911","dan tehan","LP","male","Mel","economics","full-time_politician",NA,"2010-08-21","2023-01-01",2014
"phid/212585","eric hutchinson","LP","male",NA,NA,"self-employed_small_businessman",NA,"2013-09-07","2016-07-02",2014
"phid/217266","jane prentice","LNP","female",NA,NA,"employed_top_management",NA,"2010-08-21","2019-04-11",2014
"phid/218019","kevin hogan","NP","male","Fli","economics","school_teacher",NA,"2013-09-07","2023-01-01",2014
"phid/219646","michael mccormack","NP","male",NA,NA,"employed_other_white-collar_worker",NA,"2010-08-21","2023-01-01",2014
"phid/220370","natasha griggs","CLP","female","NTU","economics","employed_top_management",NA,"2010-08-21","2016-07-02",2014
"phid/230485","george christensen","LNP","male","CQU","humanities","employed_other_white-collar_worker",NA,"2010-08-21","2023-01-01",2014
"phid/230531","scott buchholz","LNP","male",NA,NA,"employed_top_management",NA,"2010-08-21","2023-01-01",2014
"phid/230886","karen andrews","LNP","female","QUT","engineering","employed_professional",NA,"2010-08-21","2023-01-01",2014
"phid/231027","angus taylor","LP","male","Syd","economics_law","employed_top_management",NA,"2013-09-07","2023-01-01",2014
"phid/240756","tony pasin","LP","male","Fli","economics_law","employed_professional",NA,"2013-09-07","2023-01-01",2014
"phid/241067","david coleman","LP","male","NSW","humanities_law","employed_top_management",NA,"2013-09-07","2023-01-01",2014
"phid/241586","ann sudmalis","LP","female","ANU","biol_chem_phys","school_teacher",NA,"2013-09-07","2019-04-11",2014
"phid/241589","karen mcnamara","LP","female","SCU","law","employed_professional",NA,"2013-09-07","2016-07-02",2014
"phid/241590","lucy wicks","LP","female","Syd","humanities","school_teacher",NA,"2013-09-07","2023-01-01",2014
"phid/242515","michael sukkar","LP","male","Dea","economics_law","employed_professional",NA,"2013-09-07","2023-01-01",2014
"phid/243609","andrew giles","ALP","male","Mel","law","employed_professional",NA,"2013-09-07","2023-01-01",2014
"phid/247130","craig laundy","LP","male","NSW","economics","employed_other_white-collar_worker",NA,"2013-09-07","2019-04-11",2014
"phid/247742","luke howarth","LNP","male",NA,NA,"employed_top_management",NA,"2013-09-07","2023-01-01",2014
"phid/248181","sharon claydon","ALP","female","Syd",NA,"other",NA,"2013-09-07","2023-01-01",2014
"phid/249127","pat conroy","ALP","male","Syd","humanities","full-time_politician",NA,"2013-09-07","2016-07-02",2014
"phid/249224","joanne ryan","ALP","female","Mel","humanities","school_teacher",NA,"2013-09-07","2023-01-01",2014
"phid/249308","melissa price","LP","female","Oth","law","employed_professional",NA,"2013-09-07","2023-01-01",2014
"phid/249710","lisa chesters","ALP","female","Qld","humanities","trade_unionist",NA,"2013-09-07","2023-01-01",2014
"phid/249758","matt williams","LP","male","Fli","humanities","employed_professional",NA,"2013-09-07","2016-07-02",2014
"phid/249764","michelle landry","LNP","female",NA,NA,"self-employed_small_businessman",NA,"2013-09-07","2023-01-01",2014
"phid/250077","nick varvaris","LP","male","UTS","economics","employed_professional",NA,"2013-09-07","2016-07-02",2014
"phid/2K6","mal brough","LP","male",NA,NA,"employed_professional","Military","2013-09-07","2016-05-09",2014
"phid/2V5","wayne swan","ALP","male","Qld","humanities","full-time_politician",NA,"1998-10-03","2019-04-11",2014
"phid/30379","andrew broad","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2013-09-07","2019-04-11",2014
"phid/30540","gai brodtmann","ALP","female","ANU","humanities","self-employed_small_businessman",NA,"2010-08-21","2019-04-11",2014
"phid/37998","jim chalmers","ALP","male","Gri","economics","university_professor",NA,"2013-09-07","2023-01-01",2014
"phid/72184","david gillespie","NP","male","Syd","medicine","employed_professional","Military","2013-09-07","2023-01-01",2014
"phid/74046","ian goodenough","LP","male","Cur","economics","employed_top_management",NA,"2013-09-07","2023-01-01",2014
"phid/7K6","warren entsch","LP","male",NA,NA,"employed_top_management","Military","2010-08-21","2023-01-01",2014
"phid/83E","bernie ripoll","ALP","male","QUT","economics","trade_unionist","Military","1998-10-03","2016-05-09",2014
"phid/83M","tanya plibersek","ALP","female","UTS","humanities","employed_other_white-collar_worker",NA,"1998-10-03","2023-01-01",2014
"phid/83N","jill hall","ALP","female","New","humanities","full-time_politician",NA,"1998-10-03","2016-05-09",2014
"phid/83P","julie bishop","LP","female","Adl","law","employed_top_management",NA,"1998-10-03","2019-05-18",2014
"phid/83S","anna burke","ALP","female","Mon","humanities","trade_unionist",NA,"1998-10-03","2016-05-09",2014
"phid/885","malcolm turnbull","LP","male","Syd","humanities_law","employed_professional",NA,"2004-10-09","2018-08-31",2014
"phid/8K6","joel fitzgibbon","ALP","male",NA,NA,"self-employed_small_businessman",NA,"1996-03-02","2023-01-01",2014
"phid/8T4","laurie ferguson","ALP","male","Syd","economics","trade_unionist",NA,"2010-08-21","2016-05-09",2014
"phid/8W5","gary gray","ALP","male","ANU","economics","full-time_politician",NA,"2007-11-24","2016-07-02",2014
"phid/91219","ed husic","ALP","male","UWS","humanities","full-time_politician",NA,"2010-08-21","2023-01-01",2014
"phid/96430","ewen jones","LNP","male",NA,NA,"self-employed_small_businessman",NA,"2010-08-21","2016-07-02",2014
"phid/99931","craig kelly","LP","male",NA,NA,"employed_other_white-collar_worker",NA,"2010-08-21","2023-01-01",2014
"phid/9K6","teresa gambaro","LP","male","QUT","economics","self-employed_professional",NA,"2010-08-21","2016-05-09",2014
"phid/9V5","christopher pyne","LP","male","Adl","law","employed_professional",NA,"1993-03-13","2019-04-11",2014
"phid/A9B","stephen jones","ALP","male","Wol","humanities","trade_unionist",NA,"2010-08-21","2016-07-02",2014
"phid/BU8","andrew leigh","ALP","male","Syd","humanities","university_professor",NA,"2010-08-21","2016-07-02",2014
"phid/C2T","andrew wilkie","IND","male","NSW","humanities","other","Military","2010-08-21","2019-04-11",2014
"phid/DK6","joe hockey","LP","male","Syd","humanities_law","full-time_politician",NA,"1996-03-02","2015-10-23",2014
"phid/DYN","dennis jensen","LP","male","RMIT","biol_chem_phys","employed_professional",NA,"2004-10-09","2016-07-02",2014
"phid/DYW","tony burke","ALP","male",NA,NA,"employed_top_management",NA,"2004-10-09","2023-01-01",2014
"phid/DZP","sharon bird","ALP","female","Syd","humanities","school_teacher",NA,"2004-10-09","2023-01-01",2014
"phid/DZS","chris bowen","ALP","male","Syd","economics","trade_unionist",NA,"2010-08-21","2023-01-01",2014
"phid/DZU","kate ellis","ALP","female",NA,NA,"full-time_politician",NA,"2004-10-09","2019-04-11",2014
"phid/DZW","justine elliot","ALP","female","Qld","humanities","other",NA,"2004-10-09","2023-01-01",2014
"phid/E07","louise markus","LP","female","NSW","socialScience","other",NA,"2010-08-21","2016-07-02",2014
"phid/E09","julie owens","ALP","female","Qld","other","employed_top_management",NA,"2004-10-09","2023-01-01",2014
"phid/E0D","ross vasta","LNP","male","Gri","economics","employed_top_management",NA,"2010-08-21","2023-01-01",2014
"phid/E0F","jason wood","LP","male","RMIT","socialScience","employed_blue-collar_worker",NA,"2013-09-07","2023-01-01",2014
"phid/E0H","andrew laming","LNP","male","Qld","medicine","employed_professional",NA,"2004-10-09","2023-01-01",2014
"phid/E0J","michael keenan","LP","male","Mur","humanities","employed_other_white-collar_worker",NA,"2004-10-09","2019-04-11",2014
"phid/E3L","scott morrison","LP","male","NSW","biol_chem_phys","employed_top_management",NA,"2007-11-24","2023-01-01",2014
"phid/E5D","barnaby joyce","NP","male","UNE","economics","employed_professional","Military","2013-09-07","2017-10-27",2014
"phid/ECV","chris hayes","ALP","male",NA,NA,"trade_unionist",NA,"2010-08-21","2023-01-01",2014
"phid/EM6","sharman stone","LP","female","Mon","socialScience","employed_top_management",NA,"1996-03-02","2016-05-09",2014
"phid/EZ5","tony abbott","LP","male","Syd","economics_law","employed_top_management",NA,"1994-03-26","2019-05-18",2014
"phid/FKL","josh frydenberg","LP","male","Mon","economics_law","employed_top_management",NA,"2010-08-21","2023-01-01",2014
"phid/FU4","andrew robb","LP","male","LaT","agronomy_economics","full-time_politician",NA,"2004-10-09","2016-05-09",2014
"phid/GT4","warren truss","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1990-03-24","2016-05-09",2014
"phid/HK5","kevin andrews","LP","male","Mel","law","employed_professional",NA,"1991-05-11","2023-01-01",2014
"phid/HVO","shayne neumann","ALP","male","Qld","humanities_law","employed_professional",NA,"2007-11-24","2023-01-01",2014
"phid/HVP","graham perrett","ALP","male","Qld","humanities","full-time_politician",NA,"2007-11-24","2023-01-01",2014
"phid/HW9","nick champion","ALP","male",NA,"humanities","employed_other_white-collar_worker",NA,"2007-11-24","2019-04-11",2014
"phid/HWA","amanda rishworth","ALP","female","Fli","socialScience","employed_professional",NA,"2007-11-24","2023-01-01",2014
"phid/HWB","tony zappia","ALP","male",NA,NA,"employed_other_white-collar_worker",NA,"2007-11-24","2023-01-01",2014
"phid/HWE","luke simpkins","LP","male","NSW","humanities","other","Military","2007-11-24","2016-07-02",2014
"phid/HWG","mark dreyfus","ALP","male","Mel","humanities_law","employed_professional",NA,"2007-11-24","2023-01-01",2014
"phid/HWK","mark butler","ALP","male","Adl","law","trade_unionist",NA,"2007-11-24","2019-04-11",2014
"phid/HWL","jason clare","ALP","male","NSW","humanities_law","full-time_politician",NA,"2007-11-24","2023-01-01",2014
"phid/HWM","julie collins","ALP","female",NA,NA,"full-time_politician",NA,"2007-11-24","2023-01-01",2014
"phid/HWN","mark coulton","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2007-11-24","2023-01-01",2014
"phid/HWO","alex hawke","LP","male","Syd","humanities","full-time_politician","Military","2007-11-24","2023-01-01",2014
"phid/HWP","nola marino","LP","female",NA,NA,"self-employed_small_businessman",NA,"2007-11-24","2023-01-01",2014
"phid/HWQ","richard marles","ALP","male","Mel","biol_chem_phys_law","trade_unionist",NA,"2007-11-24","2023-01-01",2014
"phid/HWR","melissa parke","ALP","female","Cur","economics","employed_professional",NA,"2007-11-24","2016-05-09",2014
"phid/HWS","rowan ramsey","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2007-11-24","2023-01-01",2014
"phid/HWT","stuart robert","LNP","male","NSW","humanities","employed_top_management","Military","2007-11-24","2023-01-01",2014
"phid/HX4","bob katter","IND","male",NA,NA,"self-employed_small_businessman","Military","1993-03-13","2023-01-01",2014
"phid/HYM","steve irons","LP","male",NA,NA,"employed_top_management",NA,"2007-11-24","2023-01-01",2014
"phid/I0O","david feeney","ALP","male","Mon","socialScience","full-time_politician",NA,"2013-09-07","2018-02-01",2014
"phid/IJ4","warren snowdon","ALP","male","ANU","humanities","school_teacher",NA,"2001-11-10","2023-01-01",2014
"phid/IPZ","darren chester","NP","male",NA,NA,"full-time_politician",NA,"2008-06-28","2023-01-01",2014
"phid/IYU","jamie briggs","LP","male",NA,NA,"full-time_politician",NA,"2008-09-06","2016-07-02",2014
"phid/L6B","paul fletcher","LP","male","Syd","humanities_law","employed_professional",NA,"2009-12-05","2023-01-01",2014
"phid/L6P","alannah mactiernan","ALP","female","UWA","humanities","full-time_politician",NA,"2013-09-07","2016-05-09",2014
"phid/LKU","kelly o'dwyer","LP","female","Mel","humanities_law","employed_professional",NA,"2009-12-05","2019-04-11",2014
"phid/LL6","bob baldwin","LP","male",NA,NA,"employed_top_management",NA,"2001-11-10","2016-05-09",2014
"phid/LQR","clive palmer","PUP","male",NA,NA,"employed_top_management",NA,"2013-09-07","2016-05-09",2014
"phid/M2V","russell matheson","LP","male",NA,NA,"other",NA,"2010-08-21","2016-07-02",2014
"phid/M2X","wyatt roy","LNP","male",NA,NA,"full-time_politician",NA,"2010-08-21","2016-07-02",2014
"phid/M2Y","alan tudge","LP","male","Mel","law","employed_top_management",NA,"2010-08-21","2023-01-01",2014
"phid/M3A","ken wyatt","LP","male","Oth","humanities","school_teacher",NA,"2010-08-21","2023-01-01",2014
"phid/M3C","adam bandt","GRN","male","Mur","law","self-employed_professional",NA,"2010-08-21","2023-01-01",2014
"phid/M3E","rob mitchell","ALP","male",NA,NA,"employed_other_white-collar_worker",NA,"2010-08-21","2023-01-01",2014
"phid/M3M","john alexander","LP","male",NA,NA,"other",NA,"2010-08-21","2017-11-11",2014
"phid/MT4","russell broadbent","LP","male",NA,NA,"employed_top_management",NA,"2004-10-09","2019-04-11",2014
"phid/PG6","jenny macklin","ALP","female","Mel","economics","employed_professional",NA,"1996-03-02","2019-04-11",2014
"phid/PK6","don randall","LP","male",NA,NA,"school_teacher",NA,"2001-11-10","2015-07-21",2014
"phid/R36","anthony albanese","ALP","male","Syd","economics","full-time_politician",NA,"1996-03-02","2023-01-01",2014
"phid/SE4","bronwyn bishop","LP","female",NA,"law","employed_top_management",NA,"1994-03-26","2016-05-09",2014
"phid/TK6","andrew southcott","LP","male","Adl","medicine","employed_professional",NA,"1996-03-02","2016-05-09",2014
"phid/UK6","kelvin thomson","ALP","male","Mel","humanities_law","full-time_politician",NA,"1996-03-02","2016-05-09",2014
"phid/VU5","alan griffin","ALP","male","ANU",NA,"full-time_politician",NA,"1996-03-02","2016-05-09",2014
"phid/WF6","michael danby","ALP","male",NA,NA,"full-time_politician","Military","1998-10-03","2019-04-11",2014
"phid/WN6","ian macfarlane","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1998-10-03","2016-05-09",2014
"phid/YT4","bruce scott","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1990-03-24","2016-05-09",2014
"phid/ZN4","sarah henderson","LP","female","Mon","law","employed_professional",NA,"2013-09-07","2019-05-18",2014
"phid/008K0","anthony byrne","ALP","male",NA,NA,"employed_top_management",NA,"1999-11-06","2023-01-01",2015
"phid/00AKI","peter dutton","LNP","male","QUT","economics","employed_top_management",NA,"2001-11-10","2023-01-01",2015
"phid/00AMM","luke hartsuyker","NP","male","New","economics","self-employed_small_businessman",NA,"2001-11-10","2019-04-11",2015
"phid/00AMN","sussan ley","LP","female","LaT","economics","employed_top_management",NA,"2001-11-10","2023-01-01",2015
"phid/00AMR","catherine king","ALP","female","PIT","socialScience","employed_professional",NA,"2001-11-10","2023-01-01",2015
"phid/00AMT","maria vamvakinou","ALP","female","Mel","humanities","school_teacher",NA,"2001-11-10","2023-01-01",2015
"phid/00AMV","greg hunt","LP","male","Mel","humanities_law","full-time_politician",NA,"2001-11-10","2023-01-01",2015
